received_at,elapsed_s,event,test_id,seq,station_id,generation_delta_time,payload_bytes,payload_encoding,asn_type,raw_hex,line,error
2026-07-14T14:23:18.250979+00:00,27.040992,valid,2717,198,2848981190,2269,41,hex,CAM,0202a9d000c608dd005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000C608DD005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:18.342985+00:00,27.132997,valid,2717,199,2848981191,2369,41,hex,CAM,0202a9d000c70941005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000C70941005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:18.444883+00:00,27.234894,valid,2717,200,2848981192,2469,41,hex,CAM,0202a9d000c809a5005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000C809A5005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:18.546902+00:00,27.336913,valid,2717,201,2848981193,2569,41,hex,CAM,0202a9d000c90a09005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000C90A09005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:18.648963+00:00,27.438976,valid,2717,202,2848981194,2669,41,hex,CAM,0202a9d000ca0a6d005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000CA0A6D005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:18.750922+00:00,27.540935,valid,2717,203,2848981195,2769,41,hex,CAM,0202a9d000cb0ad1005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000CB0AD1005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:18.842932+00:00,27.632946,valid,2717,204,2848981196,2869,41,hex,CAM,0202a9d000cc0b35005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000CC0B35005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:18.944900+00:00,27.734909,valid,2717,205,2848981197,2969,41,hex,CAM,0202a9d000cd0b99005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000CD0B99005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:19.048607+00:00,27.838646,valid,2717,206,2848981198,3069,41,hex,CAM,0202a9d000ce0bfd005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000CE0BFD005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:19.150514+00:00,27.940541,valid,2717,207,2848981199,3169,41,hex,CAM,0202a9d000cf0c61005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000CF0C61005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
