received_at,elapsed_s,event,test_id,seq,station_id,generation_delta_time,payload_bytes,payload_encoding,asn_type,raw_hex,line,error
2026-07-14T15:46:45.408151+00:00,69.418655,valid,2736,636,2868904572,28685,41,hex,CAM,0202ab00027c700d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00027C700D005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:45.504045+00:00,69.514569,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:45.715677+00:00,69.726195,valid,2736,639,2868904575,28985,41,hex,CAM,0202ab00027f7139005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00027F7139005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:45.799973+00:00,69.810495,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:45.901995+00:00,69.912513,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:46.010882+00:00,70.021391,valid,2736,642,2868904578,29285,41,hex,CAM,0202ab0002827265005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002827265005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:46.112149+00:00,70.122653,valid,2736,643,2868904579,29385,41,hex,CAM,0202ab00028372c9005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00028372C9005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:46.214141+00:00,70.224644,valid,2736,644,2868904580,29485,41,hex,CAM,0202ab000284732d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB000284732D005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:46.299600+00:00,70.310124,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:46.401525+00:00,70.412022,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:46.510188+00:00,70.520694,valid,2736,647,2868904583,29785,41,hex,CAM,0202ab0002877459005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002877459005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:46.611815+00:00,70.622316,valid,2736,648,2868904584,29885,41,hex,CAM,0202ab00028874bd005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00028874BD005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:46.714169+00:00,70.724673,valid,2736,649,2868904585,29985,41,hex,CAM,0202ab0002897521005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002897521005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:46.806144+00:00,70.816649,valid,2736,650,2868904586,30085,41,hex,CAM,0202ab00028a7585005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00028A7585005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:46.908070+00:00,70.918575,valid,2736,651,2868904587,30185,41,hex,CAM,0202ab00028b75e9005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00028B75E9005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:47.003527+00:00,71.014033,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:47.112107+00:00,71.122610,valid,2736,653,2868904589,30385,41,hex,CAM,0202ab00028d76b1005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00028D76B1005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:47.214048+00:00,71.224554,valid,2736,654,2868904590,30485,41,hex,CAM,0202ab00028e7715005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00028E7715005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:47.306173+00:00,71.316677,valid,2736,655,2868904591,30585,41,hex,CAM,0202ab00028f7779005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00028F7779005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:47.408168+00:00,71.418671,valid,2736,656,2868904592,30685,41,hex,CAM,0202ab00029077dd005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00029077DD005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:47.510343+00:00,71.520845,valid,2736,657,2868904593,30785,41,hex,CAM,0202ab0002917841005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002917841005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:47.612147+00:00,71.622651,valid,2736,658,2868904594,30885,41,hex,CAM,0202ab00029278a5005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00029278A5005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:47.714197+00:00,71.724703,valid,2736,659,2868904595,30985,41,hex,CAM,0202ab0002937909005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002937909005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:47.806062+00:00,71.816568,valid,2736,660,2868904596,31085,41,hex,CAM,0202ab000294796d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB000294796D005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:47.908233+00:00,71.918738,valid,2736,661,2868904597,31185,41,hex,CAM,0202ab00029579d1005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00029579D1005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:48.003664+00:00,72.014169,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:48.112173+00:00,72.122678,valid,2736,663,2868904599,31385,41,hex,CAM,0202ab0002977a99005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002977A99005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:48.214148+00:00,72.224651,valid,2736,664,2868904600,31485,41,hex,CAM,0202ab0002987afd005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002987AFD005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:48.306179+00:00,72.316686,valid,2736,665,2868904601,31585,41,hex,CAM,0202ab0002997b61005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002997B61005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:48.401401+00:00,72.411898,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
